player_id,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season_year,season_type
lillada01,POR,PG,58.0,58.0,2107.0,556.0,1202.0,244.0,658.0,312.0,544.0,510.0,558.0,44.0,233.0,277.0,425.0,50.0,18.0,191.0,109.0,1866.0,2023,regular
foxde01,SAC,PG,73.0,73.0,2435.0,682.0,1331.0,119.0,367.0,563.0,964.0,343.0,440.0,40.0,266.0,306.0,447.0,83.0,23.0,181.0,172.0,1826.0,2023,regular
derozde01,CHI,SF,74.0,74.0,2682.0,657.0,1303.0,46.0,142.0,611.0,1161.0,456.0,523.0,34.0,309.0,343.0,377.0,83.0,36.0,153.0,186.0,1816.0,2023,regular
brownja02,BOS,SF,67.0,67.0,2405.0,679.0,1383.0,163.0,487.0,516.0,896.0,263.0,344.0,78.0,381.0,459.0,232.0,75.0,26.0,197.0,172.0,1784.0,2023,regular
siakapa01,TOR,PF,71.0,71.0,2652.0,630.0,1313.0,93.0,287.0,537.0,1026.0,367.0,474.0,131.0,425.0,556.0,415.0,65.0,36.0,169.0,228.0,1720.0,2023,regular
markkla01,UTA,PF,66.0,66.0,2273.0,571.0,1145.0,200.0,511.0,371.0,634.0,349.0,399.0,130.0,440.0,570.0,123.0,42.0,38.0,127.0,137.0,1691.0,2023,regular
jokicni01,DEN,C,69.0,69.0,2323.0,646.0,1022.0,57.0,149.0,589.0,873.0,341.0,415.0,167.0,650.0,817.0,678.0,87.0,47.0,247.0,174.0,1690.0,2023,regular
greenja05,HOU,SG,76.0,76.0,2602.0,566.0,1359.0,187.0,554.0,379.0,805.0,364.0,463.0,43.0,241.0,284.0,281.0,59.0,18.0,200.0,131.0,1683.0,2023,regular
poolejo01,GSW,PG,82.0,43.0,2458.0,550.0,1278.0,214.0,637.0,336.0,641.0,361.0,415.0,32.0,193.0,225.0,369.0,63.0,21.0,252.0,214.0,1675.0,2023,regular
bridgmi01,2TM,SG,83.0,83.0,2963.0,593.0,1267.0,169.0,442.0,424.0,825.0,316.0,353.0,79.0,285.0,364.0,273.0,91.0,61.0,127.0,159.0,1671.0,2023,regular
bridgmi01,PHO,SF,56.0,56.0,2040.0,354.0,764.0,101.0,261.0,253.0,503.0,156.0,174.0,56.0,187.0,243.0,201.0,65.0,45.0,78.0,115.0,965.0,2023,regular
bridgmi01,BRK,SG,27.0,27.0,923.0,239.0,503.0,68.0,181.0,171.0,322.0,160.0,179.0,23.0,98.0,121.0,72.0,26.0,16.0,49.0,44.0,706.0,2023,regular
curryst01,GSW,PG,56.0,56.0,1941.0,559.0,1133.0,273.0,639.0,286.0,494.0,257.0,281.0,39.0,302.0,341.0,352.0,52.0,20.0,179.0,117.0,1648.0,2023,regular
brunsja01,NYK,PG,68.0,68.0,2379.0,587.0,1195.0,134.0,322.0,453.0,873.0,325.0,392.0,40.0,201.0,241.0,421.0,61.0,15.0,142.0,152.0,1633.0,2023,regular
irvinky01,2TM,SG,60.0,60.0,2241.0,594.0,1203.0,188.0,496.0,406.0,707.0,247.0,273.0,59.0,245.0,304.0,331.0,66.0,45.0,128.0,165.0,1623.0,2023,regular
irvinky01,BRK,PG,40.0,40.0,1478.0,398.0,819.0,130.0,348.0,268.0,471.0,158.0,179.0,38.0,166.0,204.0,211.0,41.0,33.0,91.0,109.0,1084.0,2023,regular
irvinky01,DAL,SG,20.0,20.0,763.0,196.0,384.0,58.0,148.0,138.0,236.0,89.0,94.0,21.0,79.0,100.0,120.0,25.0,12.0,37.0,56.0,539.0,2023,regular
moranja01,MEM,PG,61.0,59.0,1948.0,566.0,1214.0,92.0,300.0,474.0,914.0,372.0,497.0,61.0,296.0,357.0,493.0,66.0,16.0,206.0,100.0,1596.0,2023,regular
jamesle01,LAL,PF,55.0,54.0,1954.0,609.0,1219.0,121.0,377.0,488.0,842.0,251.0,327.0,65.0,392.0,457.0,375.0,50.0,32.0,178.0,88.0,1590.0,2023,regular
mccolcj01,NOP,PG,75.0,75.0,2649.0,587.0,1344.0,211.0,543.0,376.0,801.0,183.0,238.0,55.0,273.0,328.0,429.0,70.0,38.0,183.0,153.0,1568.0,2023,regular
adebaba01,MIA,C,75.0,75.0,2598.0,602.0,1114.0,1.0,12.0,601.0,1102.0,324.0,402.0,184.0,504.0,688.0,240.0,88.0,61.0,187.0,208.0,1529.0,2023,regular
murrade01,ATL,SG,74.0,74.0,2693.0,612.0,1319.0,133.0,387.0,479.0,932.0,158.0,190.0,53.0,336.0,389.0,448.0,112.0,19.0,160.0,106.0,1515.0,2023,regular
sabondo01,SAC,C,79.0,79.0,2736.0,577.0,938.0,31.0,83.0,546.0,855.0,325.0,438.0,251.0,722.0,973.0,573.0,65.0,39.0,230.0,279.0,1510.0,2023,regular
thompkl01,GSW,SF,69.0,69.0,2279.0,546.0,1252.0,301.0,731.0,245.0,521.0,116.0,132.0,39.0,247.0,286.0,163.0,49.0,29.0,123.0,130.0,1509.0,2023,regular
porzikr01,WAS,C,65.0,65.0,2120.0,507.0,1018.0,137.0,356.0,370.0,662.0,354.0,416.0,114.0,432.0,546.0,174.0,58.0,100.0,137.0,196.0,1505.0,2023,regular
garlada01,CLE,PG,69.0,69.0,2447.0,522.0,1129.0,169.0,412.0,353.0,717.0,277.0,321.0,28.0,157.0,185.0,538.0,85.0,9.0,199.0,148.0,1490.0,2023,regular
wagnefr01,ORL,SF,80.0,80.0,2609.0,542.0,1118.0,130.0,360.0,412.0,758.0,271.0,322.0,70.0,259.0,329.0,283.0,77.0,17.0,167.0,183.0,1485.0,2023,regular
bookede01,PHO,SG,53.0,53.0,1835.0,527.0,1067.0,111.0,316.0,416.0,751.0,306.0,358.0,46.0,194.0,240.0,293.0,51.0,18.0,145.0,159.0,1471.0,2023,regular
butleji01,MIA,PF,64.0,64.0,2138.0,479.0,888.0,36.0,103.0,443.0,785.0,472.0,555.0,141.0,234.0,375.0,340.0,117.0,21.0,101.0,80.0,1466.0,2023,regular
davisan02,LAL,C,56.0,54.0,1904.0,542.0,962.0,19.0,74.0,523.0,888.0,348.0,444.0,195.0,507.0,702.0,148.0,59.0,114.0,122.0,146.0,1451.0,2023,regular
vucevni01,CHI,C,82.0,82.0,2746.0,597.0,1148.0,121.0,347.0,476.0,801.0,132.0,158.0,159.0,744.0,903.0,265.0,60.0,57.0,139.0,179.0,1447.0,2023,regular
banchpa01,ORL,PF,72.0,72.0,2430.0,479.0,1122.0,85.0,285.0,394.0,837.0,394.0,534.0,84.0,413.0,497.0,269.0,60.0,39.0,200.0,160.0,1437.0,2023,regular
barrerj01,NYK,SG,73.0,73.0,2475.0,510.0,1176.0,121.0,390.0,389.0,786.0,290.0,392.0,60.0,308.0,368.0,201.0,31.0,15.0,164.0,179.0,1431.0,2023,regular
johnske04,SAS,SF,63.0,63.0,2063.0,503.0,1113.0,134.0,407.0,369.0,706.0,245.0,327.0,56.0,262.0,318.0,183.0,46.0,11.0,134.0,125.0,1385.0,2023,regular
dinwisp01,2TM,SG,79.0,79.0,2725.0,460.0,1050.0,181.0,490.0,279.0,560.0,268.0,330.0,28.0,242.0,270.0,515.0,67.0,24.0,145.0,187.0,1369.0,2023,regular
dinwisp01,DAL,SG,53.0,53.0,1808.0,316.0,694.0,138.0,341.0,178.0,353.0,170.0,207.0,19.0,144.0,163.0,279.0,39.0,16.0,90.0,124.0,940.0,2023,regular
dinwisp01,BRK,PG,26.0,26.0,917.0,144.0,356.0,43.0,149.0,101.0,207.0,98.0,123.0,9.0,98.0,107.0,236.0,28.0,8.0,55.0,63.0,429.0,2023,regular
duranke01,2TM,PF,47.0,47.0,1672.0,483.0,862.0,93.0,230.0,390.0,632.0,307.0,334.0,17.0,296.0,313.0,235.0,34.0,67.0,156.0,99.0,1366.0,2023,regular
duranke01,BRK,PF,39.0,39.0,1403.0,410.0,734.0,71.0,189.0,339.0,545.0,267.0,286.0,14.0,248.0,262.0,207.0,32.0,57.0,136.0,92.0,1158.0,2023,regular
duranke01,PHO,PF,8.0,8.0,269.0,73.0,128.0,22.0,41.0,51.0,87.0,40.0,48.0,3.0,48.0,51.0,28.0,2.0,10.0,20.0,7.0,208.0,2023,regular
kuzmaky01,WAS,PF,64.0,64.0,2239.0,512.0,1142.0,160.0,481.0,352.0,661.0,173.0,237.0,55.0,408.0,463.0,239.0,36.0,29.0,190.0,145.0,1357.0,2023,regular
herroty01,MIA,SG,67.0,67.0,2337.0,487.0,1109.0,203.0,537.0,284.0,572.0,170.0,182.0,27.0,333.0,360.0,280.0,51.0,16.0,158.0,101.0,1347.0,2023,regular
hieldbu01,IND,SF,80.0,73.0,2482.0,475.0,1038.0,288.0,677.0,187.0,361.0,106.0,129.0,67.0,333.0,400.0,225.0,92.0,26.0,139.0,156.0,1344.0,2023,regular
vanvlfr01,TOR,PG,69.0,69.0,2535.0,437.0,1112.0,207.0,606.0,230.0,506.0,254.0,283.0,30.0,250.0,280.0,495.0,123.0,38.0,140.0,193.0,1335.0,2023,regular
georgpa01,LAC,SF,56.0,56.0,1939.0,459.0,1004.0,158.0,426.0,301.0,578.0,256.0,294.0,45.0,297.0,342.0,288.0,83.0,20.0,176.0,159.0,1332.0,2023,regular
roziete01,CHO,SG,63.0,63.0,2221.0,493.0,1188.0,165.0,505.0,328.0,683.0,178.0,220.0,51.0,208.0,259.0,319.0,74.0,16.0,134.0,119.0,1329.0,2023,regular
simonan01,POR,SG,62.0,62.0,2171.0,467.0,1045.0,212.0,562.0,255.0,483.0,160.0,179.0,18.0,143.0,161.0,253.0,42.0,14.0,128.0,142.0,1306.0,2023,regular
mathube01,IND,SG,78.0,17.0,2222.0,413.0,951.0,100.0,310.0,313.0,641.0,376.0,454.0,87.0,231.0,318.0,116.0,48.0,13.0,152.0,162.0,1302.0,2023,regular
murraja01,DEN,PG,65.0,65.0,2133.0,473.0,1041.0,172.0,432.0,301.0,609.0,180.0,216.0,48.0,209.0,257.0,400.0,66.0,16.0,145.0,103.0,1298.0,2023,regular
grantje01,POR,PF,63.0,63.0,2246.0,434.0,913.0,144.0,359.0,290.0,554.0,278.0,342.0,53.0,230.0,283.0,150.0,51.0,53.0,116.0,152.0,1290.0,2023,regular
holidjr01,MIL,PG,67.0,65.0,2183.0,490.0,1023.0,158.0,411.0,332.0,612.0,152.0,177.0,79.0,262.0,341.0,495.0,79.0,25.0,197.0,116.0,1290.0,2023,regular
mobleev01,CLE,PF,79.0,79.0,2715.0,525.0,947.0,22.0,102.0,503.0,845.0,205.0,304.0,187.0,524.0,711.0,224.0,60.0,119.0,146.0,218.0,1277.0,2023,regular
bogdabo02,DET,PF,59.0,59.0,1893.0,430.0,882.0,145.0,353.0,285.0,529.0,268.0,303.0,36.0,187.0,223.0,152.0,34.0,8.0,135.0,113.0,1273.0,2023,regular
clarkjo01,UTA,SG,61.0,61.0,1988.0,458.0,1031.0,155.0,459.0,303.0,572.0,200.0,245.0,72.0,174.0,246.0,270.0,33.0,13.0,186.0,120.0,1271.0,2023,regular
russeda01,2TM,PG,71.0,71.0,2304.0,445.0,948.0,194.0,490.0,251.0,458.0,179.0,216.0,35.0,180.0,215.0,437.0,70.0,29.0,186.0,140.0,1263.0,2023,regular
russeda01,MIN,PG,54.0,54.0,1778.0,338.0,727.0,148.0,379.0,190.0,348.0,143.0,167.0,28.0,137.0,165.0,334.0,60.0,21.0,147.0,117.0,967.0,2023,regular
russeda01,LAL,PG,17.0,17.0,526.0,107.0,221.0,46.0,111.0,61.0,110.0,36.0,49.0,7.0,43.0,50.0,103.0,10.0,8.0,39.0,23.0,296.0,2023,regular
giddejo01,OKC,PF,76.0,76.0,2367.0,539.0,1118.0,76.0,234.0,463.0,884.0,106.0,145.0,148.0,451.0,599.0,469.0,57.0,31.0,211.0,143.0,1260.0,2023,regular
banede01,MEM,SG,58.0,58.0,1841.0,450.0,939.0,166.0,407.0,284.0,532.0,181.0,205.0,43.0,248.0,291.0,254.0,56.0,22.0,126.0,150.0,1247.0,2023,regular
leonaka01,LAC,SF,52.0,50.0,1748.0,446.0,871.0,104.0,250.0,342.0,621.0,243.0,279.0,57.0,281.0,338.0,204.0,72.0,28.0,88.0,84.0,1239.0,2023,regular
lopezbr01,MIL,C,78.0,78.0,2373.0,477.0,899.0,136.0,364.0,341.0,535.0,149.0,190.0,157.0,363.0,520.0,99.0,37.0,193.0,107.0,203.0,1239.0,2023,regular
barneha02,SAC,PF,82.0,82.0,2662.0,374.0,791.0,132.0,353.0,242.0,438.0,350.0,413.0,87.0,279.0,366.0,128.0,57.0,10.0,86.0,103.0,1230.0,2023,regular
maxeyty01,PHI,SG,60.0,41.0,2016.0,439.0,913.0,160.0,369.0,279.0,544.0,180.0,213.0,23.0,153.0,176.0,212.0,49.0,8.0,80.0,132.0,1218.0,2023,regular
hardeja01,PHI,PG,58.0,58.0,2135.0,371.0,842.0,161.0,418.0,210.0,424.0,313.0,361.0,40.0,314.0,354.0,618.0,71.0,31.0,195.0,112.0,1216.0,2023,regular
quickim01,NYK,SG,81.0,21.0,2344.0,419.0,936.0,168.0,454.0,251.0,482.0,203.0,248.0,58.0,279.0,337.0,279.0,80.0,14.0,100.0,166.0,1209.0,2023,regular
iveyja01,DET,SG,74.0,73.0,2304.0,409.0,983.0,120.0,350.0,289.0,633.0,266.0,356.0,73.0,215.0,288.0,387.0,61.0,17.0,237.0,242.0,1204.0,2023,regular
aytonde01,PHO,C,67.0,67.0,2035.0,522.0,887.0,7.0,24.0,515.0,863.0,152.0,200.0,172.0,495.0,667.0,115.0,37.0,53.0,120.0,190.0,1203.0,2023,regular
barnesc01,TOR,SF,77.0,76.0,2678.0,463.0,1016.0,63.0,224.0,400.0,792.0,190.0,246.0,179.0,333.0,512.0,371.0,83.0,61.0,154.0,170.0,1179.0,2023,regular
jacksja02,MEM,C,63.0,63.0,1787.0,416.0,822.0,100.0,282.0,316.0,540.0,241.0,306.0,108.0,318.0,426.0,60.0,65.0,189.0,107.0,227.0,1173.0,2023,regular
bealbr01,WAS,SG,50.0,50.0,1673.0,444.0,878.0,80.0,219.0,364.0,659.0,192.0,228.0,41.0,155.0,196.0,271.0,45.0,33.0,145.0,107.0,1160.0,2023,regular
halibty01,IND,PG,56.0,56.0,1883.0,412.0,841.0,161.0,402.0,251.0,439.0,175.0,201.0,33.0,172.0,205.0,585.0,91.0,25.0,141.0,69.0,1160.0,2023,regular
westbru01,2TM,PG,73.0,24.0,2126.0,432.0,991.0,89.0,286.0,343.0,705.0,206.0,314.0,89.0,334.0,423.0,551.0,76.0,33.0,255.0,162.0,1159.0,2023,regular
westbru01,LAL,PG,52.0,3.0,1491.0,304.0,729.0,63.0,213.0,241.0,516.0,156.0,238.0,59.0,262.0,321.0,391.0,53.0,23.0,184.0,121.0,827.0,2023,regular
westbru01,LAC,PG,21.0,21.0,635.0,128.0,262.0,26.0,73.0,102.0,189.0,50.0,76.0,30.0,72.0,102.0,160.0,23.0,10.0,71.0,41.0,332.0,2023,regular
murphtr02,NOP,SF,79.0,65.0,2448.0,387.0,800.0,202.0,497.0,185.0,303.0,172.0,190.0,59.0,222.0,281.0,112.0,89.0,43.0,61.0,155.0,1148.0,2023,regular
trentga02,TOR,SG,66.0,44.0,2118.0,405.0,935.0,166.0,450.0,239.0,485.0,172.0,205.0,30.0,143.0,173.0,106.0,104.0,14.0,55.0,102.0,1148.0,2023,regular
washipj01,CHO,PF,73.0,73.0,2380.0,434.0,978.0,149.0,428.0,285.0,550.0,127.0,174.0,73.0,285.0,358.0,175.0,66.0,79.0,110.0,193.0,1144.0,2023,regular
huertke01,SAC,SG,75.0,75.0,2203.0,420.0,866.0,205.0,510.0,215.0,356.0,95.0,131.0,42.0,209.0,251.0,221.0,80.0,24.0,97.0,181.0,1140.0,2023,regular
porteke02,HOU,PG,59.0,59.0,2024.0,391.0,884.0,141.0,385.0,250.0,499.0,207.0,264.0,76.0,238.0,314.0,338.0,82.0,17.0,188.0,156.0,1130.0,2023,regular
anunoog01,TOR,SF,67.0,67.0,2386.0,421.0,885.0,142.0,367.0,279.0,518.0,140.0,167.0,95.0,237.0,332.0,131.0,128.0,50.0,132.0,200.0,1124.0,2023,regular
valanjo01,NOP,C,79.0,79.0,1968.0,446.0,816.0,38.0,109.0,408.0,707.0,185.0,224.0,225.0,579.0,804.0,140.0,20.0,52.0,159.0,245.0,1115.0,2023,regular
woodch01,DAL,C,67.0,17.0,1738.0,396.0,769.0,105.0,279.0,291.0,490.0,217.0,281.0,87.0,404.0,491.0,121.0,30.0,72.0,121.0,169.0,1114.0,2023,regular
turnemy01,IND,C,62.0,62.0,1825.0,402.0,733.0,93.0,249.0,309.0,484.0,216.0,276.0,88.0,378.0,466.0,89.0,36.0,140.0,103.0,215.0,1113.0,2023,regular
ingrabr01,NOP,SF,45.0,45.0,1538.0,404.0,835.0,64.0,164.0,340.0,671.0,240.0,272.0,23.0,223.0,246.0,262.0,32.0,19.0,148.0,116.0,1112.0,2023,regular
gordoaa01,DEN,PF,68.0,68.0,2055.0,429.0,761.0,60.0,173.0,369.0,588.0,191.0,314.0,164.0,282.0,446.0,203.0,54.0,51.0,98.0,129.0,1109.0,2023,regular
sengual01,HOU,C,75.0,72.0,2171.0,442.0,799.0,19.0,57.0,423.0,742.0,206.0,288.0,242.0,436.0,678.0,291.0,70.0,70.0,193.0,258.0,1109.0,2023,regular
harrito02,PHI,SF,74.0,74.0,2436.0,423.0,845.0,126.0,324.0,297.0,521.0,113.0,129.0,67.0,357.0,424.0,186.0,68.0,40.0,89.0,149.0,1085.0,2023,regular
portemi01,DEN,SF,62.0,62.0,1798.0,398.0,817.0,188.0,454.0,210.0,363.0,96.0,120.0,64.0,277.0,341.0,65.0,37.0,29.0,68.0,119.0,1080.0,2023,regular
beysa01,2TM,SF,77.0,37.0,2129.0,353.0,836.0,151.0,418.0,202.0,418.0,205.0,238.0,98.0,264.0,362.0,118.0,70.0,13.0,71.0,123.0,1062.0,2023,regular
beysa01,DET,SF,52.0,30.0,1500.0,245.0,606.0,101.0,293.0,144.0,313.0,180.0,209.0,59.0,183.0,242.0,84.0,50.0,12.0,54.0,86.0,771.0,2023,regular
beysa01,ATL,SF,25.0,7.0,629.0,108.0,230.0,50.0,125.0,58.0,105.0,25.0,29.0,39.0,81.0,120.0,34.0,20.0,1.0,17.0,37.0,291.0,2023,regular
willija06,OKC,SG,75.0,62.0,2276.0,414.0,794.0,73.0,205.0,341.0,589.0,155.0,191.0,84.0,253.0,337.0,248.0,103.0,35.0,123.0,191.0,1056.0,2023,regular
brookdi01,MEM,SF,73.0,73.0,2214.0,392.0,991.0,143.0,439.0,249.0,552.0,120.0,154.0,45.0,199.0,244.0,189.0,65.0,16.0,104.0,240.0,1047.0,2023,regular
monkma01,SAC,SG,77.0,0.0,1719.0,357.0,796.0,143.0,398.0,214.0,398.0,184.0,207.0,32.0,171.0,203.0,298.0,49.0,20.0,146.0,125.0,1041.0,2023,regular
martike04,HOU,SF,82.0,49.0,2292.0,410.0,720.0,68.0,216.0,342.0,504.0,151.0,222.0,126.0,326.0,452.0,123.0,41.0,30.0,91.0,147.0,1039.0,2023,regular
huntede01,ATL,SF,67.0,67.0,2126.0,379.0,822.0,100.0,286.0,279.0,536.0,171.0,207.0,46.0,238.0,284.0,94.0,35.0,17.0,82.0,199.0,1029.0,2023,regular
beaslma01,2TM,SG,81.0,27.0,2093.0,370.0,937.0,235.0,658.0,135.0,279.0,50.0,65.0,35.0,248.0,283.0,124.0,65.0,9.0,90.0,107.0,1025.0,2023,regular
beaslma01,UTA,SG,55.0,13.0,1472.0,265.0,669.0,169.0,471.0,96.0,198.0,37.0,44.0,27.0,170.0,197.0,93.0,44.0,8.0,60.0,75.0,736.0,2023,regular
beaslma01,LAL,SG,26.0,14.0,621.0,105.0,268.0,66.0,187.0,39.0,81.0,13.0,21.0,8.0,78.0,86.0,31.0,21.0,1.0,30.0,32.0,289.0,2023,regular
hardati02,DAL,SF,71.0,45.0,2152.0,340.0,847.0,212.0,550.0,128.0,297.0,127.0,165.0,21.0,230.0,251.0,129.0,49.0,12.0,60.0,120.0,1019.0,2023,regular
powelno01,LAC,SG,60.0,8.0,1567.0,340.0,710.0,114.0,287.0,226.0,423.0,225.0,277.0,24.0,151.0,175.0,109.0,50.0,18.0,101.0,125.0,1019.0,2023,regular
whitede01,BOS,SG,82.0,70.0,2319.0,350.0,758.0,149.0,391.0,201.0,367.0,168.0,192.0,52.0,241.0,293.0,321.0,54.0,76.0,95.0,177.0,1017.0,2023,regular
dortlu01,OKC,SF,74.0,73.0,2272.0,339.0,873.0,135.0,409.0,204.0,464.0,200.0,259.0,128.0,216.0,344.0,154.0,75.0,23.0,92.0,243.0,1013.0,2023,regular
smithja05,HOU,PF,79.0,79.0,2451.0,364.0,892.0,120.0,391.0,244.0,501.0,162.0,206.0,122.0,447.0,569.0,101.0,43.0,74.0,104.0,227.0,1010.0,2023,regular
brogdma01,BOS,PG,67.0,0.0,1744.0,354.0,732.0,132.0,297.0,222.0,435.0,160.0,184.0,42.0,238.0,280.0,248.0,45.0,18.0,98.0,109.0,1000.0,2023,regular
portibo01,MIL,PF,70.0,22.0,1818.0,398.0,803.0,95.0,257.0,303.0,546.0,96.0,125.0,154.0,518.0,672.0,105.0,29.0,16.0,81.0,115.0,987.0,2023,regular
murrake02,SAC,SF,80.0,78.0,2382.0,354.0,782.0,206.0,501.0,148.0,281.0,62.0,81.0,89.0,282.0,371.0,98.0,61.0,42.0,60.0,162.0,976.0,2023,regular
oubreke01,CHO,SF,48.0,40.0,1548.0,353.0,819.0,108.0,339.0,245.0,480.0,158.0,208.0,65.0,184.0,249.0,54.0,68.0,18.0,64.0,141.0,972.0,2023,regular
allenja01,CLE,C,68.0,68.0,2220.0,403.0,626.0,1.0,10.0,402.0,616.0,162.0,221.0,221.0,445.0,666.0,113.0,54.0,84.0,93.0,153.0,969.0,2023,regular
claxtni01,BRK,C,76.0,76.0,2271.0,414.0,587.0,0.0,2.0,414.0,585.0,133.0,246.0,184.0,518.0,702.0,144.0,65.0,189.0,96.0,212.0,961.0,2023,regular
mcdanja02,MIN,SF,79.0,79.0,2416.0,370.0,716.0,107.0,269.0,263.0,447.0,106.0,144.0,92.0,215.0,307.0,148.0,74.0,76.0,112.0,272.0,953.0,2023,regular
goberru01,MIN,C,70.0,70.0,2148.0,360.0,546.0,0.0,3.0,360.0,543.0,219.0,340.0,231.0,583.0,814.0,87.0,56.0,95.0,122.0,210.0,939.0,2023,regular
collijo01,ATL,PF,71.0,71.0,2130.0,359.0,707.0,70.0,240.0,289.0,467.0,143.0,178.0,77.0,385.0,462.0,85.0,42.0,73.0,79.0,220.0,931.0,2023,regular
brownbr01,DEN,SF,80.0,31.0,2280.0,358.0,741.0,91.0,254.0,267.0,487.0,116.0,153.0,63.0,265.0,328.0,268.0,87.0,51.0,123.0,190.0,923.0,2023,regular
strusma01,MIA,SF,80.0,33.0,2272.0,324.0,790.0,197.0,563.0,127.0,227.0,78.0,89.0,49.0,209.0,258.0,171.0,42.0,12.0,70.0,166.0,923.0,2023,regular
leverca01,CLE,SG,74.0,30.0,2237.0,320.0,742.0,127.0,324.0,193.0,418.0,130.0,180.0,53.0,229.0,282.0,287.0,72.0,24.0,116.0,170.0,897.0,2023,regular
poeltja01,2TM,C,72.0,71.0,1906.0,389.0,618.0,0.0,1.0,389.0,617.0,119.0,201.0,236.0,417.0,653.0,197.0,66.0,86.0,125.0,195.0,897.0,2023,regular
poeltja01,SAS,C,46.0,46.0,1199.0,239.0,388.0,0.0,1.0,239.0,387.0,78.0,129.0,152.0,264.0,416.0,141.0,36.0,52.0,96.0,118.0,556.0,2023,regular
poeltja01,TOR,C,26.0,25.0,707.0,150.0,230.0,0.0,0.0,150.0,230.0,41.0,72.0,84.0,153.0,237.0,56.0,30.0,34.0,29.0,77.0,341.0,2023,regular
jonestr01,SAS,PG,68.0,65.0,1984.0,341.0,743.0,45.0,158.0,296.0,585.0,148.0,172.0,56.0,189.0,245.0,448.0,89.0,9.0,110.0,98.0,875.0,2023,regular
cartewe01,ORL,C,57.0,54.0,1690.0,322.0,613.0,80.0,225.0,242.0,388.0,144.0,195.0,120.0,377.0,497.0,132.0,30.0,33.0,106.0,159.0,868.0,2023,regular
plumlma01,2TM,C,79.0,60.0,2054.0,329.0,484.0,0.0,0.0,329.0,484.0,199.0,313.0,229.0,471.0,700.0,245.0,46.0,47.0,117.0,217.0,857.0,2023,regular
plumlma01,CHO,C,56.0,56.0,1597.0,265.0,396.0,0.0,0.0,265.0,396.0,155.0,256.0,187.0,354.0,541.0,205.0,35.0,35.0,87.0,161.0,685.0,2023,regular
plumlma01,LAC,C,23.0,4.0,457.0,64.0,88.0,0.0,0.0,64.0,88.0,44.0,57.0,42.0,117.0,159.0,40.0,11.0,12.0,30.0,56.0,172.0,2023,regular
gordoer01,2TM,SG,69.0,58.0,1965.0,291.0,653.0,132.0,356.0,159.0,297.0,142.0,173.0,16.0,118.0,134.0,183.0,43.0,25.0,104.0,78.0,856.0,2023,regular
gordoer01,HOU,SG,47.0,47.0,1418.0,210.0,478.0,85.0,245.0,125.0,233.0,110.0,135.0,12.0,85.0,97.0,136.0,30.0,17.0,83.0,45.0,615.0,2023,regular
gordoer01,LAC,SG,22.0,11.0,547.0,81.0,175.0,47.0,111.0,34.0,64.0,32.0,38.0,4.0,33.0,37.0,47.0,13.0,8.0,21.0,33.0,241.0,2023,regular
